route_id,agency_id,route_short_name,route_long_name,route_type,route_color,route_text_color
"23-67A-j26-24","04","67A","Alaudagasse - Inzersdorf, Slamastraße","3","0A295D","FFFFFF"
"23-67A-j26-31","04","67A","Alaudagasse - Inzersdorf, Slamastraße","3","0A295D","FFFFFF"
"23-67B-j26-1","04","67B","Alaudagasse - Alterlaa","3","0A295D","FFFFFF"
"23-67B-j26-24","04","67B","Alaudagasse - Alterlaa","3","0A295D","FFFFFF"
"23-67B-j26-31","04","67B","Alaudagasse - Alterlaa","3","0A295D","FFFFFF"
"23-68A-j26-1","04","68A","Reumannplatz - Kurpark Nordosteingang","3","0A295D","FFFFFF"
"23-68A-j26-24","04","68A","Reumannplatz - Kurpark Nordosteingang","3","0A295D","FFFFFF"
"23-68A-j26-31","04","68A","Reumannplatz - Kurpark Nordosteingang","3","0A295D","FFFFFF"
"23-68B-j26-1","04","68B","Reumannplatz - Oberlaa","3","0A295D","FFFFFF"
"23-68B-j26-24","04","68B","Reumannplatz - Oberlaa","3","0A295D","FFFFFF"
"23-68B-j26-31","04","68B","Reumannplatz - Oberlaa","3","0A295D","FFFFFF"
"23-69A-j26-1","04","69A","Hauptbahnhof - Simmering","3","0A295D","FFFFFF"
"23-69A-j26-24","04","69A","Hauptbahnhof - Simmering","3","0A295D","FFFFFF"
"23-69A-j26-31","04","69A","Hauptbahnhof - Simmering","3","0A295D","FFFFFF"
"23-70A-j26-1","04","70A","Oberlaa - Kledering Bahnhof","3","0A295D","FFFFFF"
"23-70A-j26-24","04","70A","Oberlaa - Kledering Bahnhof","3","0A295D","FFFFFF"
"23-70A-j26-31","04","70A","Oberlaa - Kledering Bahnhof","3","0A295D","FFFFFF"
"23-71A-j26-1","04","71A","Zentralfriedhof 3.Tor - Schwechat Bahnhof","3","0A295D","FFFFFF"
"23-71A-j26-24","04","71A","Zentralfriedhof 3.Tor - Schwechat Bahnhof","3","0A295D","FFFFFF"
"23-71A-j26-31","04","71A","Zentralfriedhof 3.Tor - Schwechat Bahnhof","3","0A295D","FFFFFF"
"23-71B-j26-1","04","71B","Zentralfriedhof 3. Tor - Kaiserebersdorf","3","0A295D","FFFFFF"
"23-71E-j26-2","04","71E","Simmering - Kaiserebersdorf, Zinnergasse Schienenersatzverkehr gültig von 03.03. bis 26.06.2026","3","0A295D","FFFFFF"
"23-72A-j26-1","04","72A","Gasometer - Hasenleiten","3","0A295D","FFFFFF"
"23-72A-j26-24","04","72A","Gasometer - Hasenleiten","3","0A295D","FFFFFF"
"23-72A-j26-31","04","72A","Gasometer - Hasenleiten","3","0A295D","FFFFFF"
"23-73A-j26-1","04","73A","Simmering - Landwehrstraße","3","0A295D","FFFFFF"
"23-73A-j26-24","04","73A","Simmering - Landwehrstraße","3","0A295D","FFFFFF"
"23-73A-j26-31","04","73A","Simmering - Landwehrstraße","3","0A295D","FFFFFF"
"23-73B-j26-1","04","73B","Zentralfriedhof 3.Tor - Kaiserebersdorf","3","0A295D","FFFFFF"
"23-73B-j26-2","04","73B","Zentralfriedhof 3.Tor - Kaiserebersdorf","3","0A295D","FFFFFF"
"23-73B-j26-24","04","73B","Zentralfriedhof 3.Tor - Kaiserebersdorf","3","0A295D","FFFFFF"
"23-73B-j26-31","04","73B","Zentralfriedhof 3.Tor - Kaiserebersdorf","3","0A295D","FFFFFF"
"23-74A-j26-1","04","74A","Stubentor - St. Marx/Leberstraße","3","0A295D","FFFFFF"
"23-74A-j26-24","04","74A","Stubentor - St. Marx/Leberstraße","3","0A295D","FFFFFF"
"23-74A-j26-31","04","74A","Stubentor - St. Marx/Leberstraße","3","0A295D","FFFFFF"
"23-76A-j26-1","04","76A","Enkplatz/Grillgasse - Alberner Hafen","3","0A295D","FFFFFF"
"23-76A-j26-2","04","76A","Enkplatz/Grillgasse - Alberner Hafen","3","0A295D","FFFFFF"
"23-76A-j26-24","04","76A","Enkplatz/Grillgasse - Alberner Hafen","3","0A295D","FFFFFF"
"23-76A-j26-31","04","76A","Enkplatz/Grillgasse - Alberner Hafen","3","0A295D","FFFFFF"
"23-76B-j26-1","04","76B","Enkplatz - Alberner Hafen","3","0A295D","FFFFFF"
"23-76B-j26-2","04","76B","Enkplatz - Alberner Hafen","3","0A295D","FFFFFF"
"23-76B-j26-24","04","76B","Enkplatz - Alberner Hafen","3","0A295D","FFFFFF"
"23-76B-j26-31","04","76B","Enkplatz - Alberner Hafen","3","0A295D","FFFFFF"
"23-77A-j26-1","04","77A","Rennweg - Lusthaus","3","0A295D","FFFFFF"
"23-77A-j26-24","04","77A","Rennweg - Lusthaus","3","0A295D","FFFFFF"
"23-77A-j26-31","04","77A","Rennweg - Lusthaus","3","0A295D","FFFFFF"
"23-79A-j26-1","04","79A","Donaumarina, Chrastekgasse - Kaiserebersdorf, Münnichplatz","3","0A295D","FFFFFF"
"23-79A-j26-24","04","79A","Donaumarina - Kaiserebersdorf, Dreherstraße","3","0A295D","FFFFFF"
"23-79A-j26-31","04","79A","Donaumarina - Kaiserebersdorf, Dreherstraße","3","0A295D","FFFFFF"
"23-79B-j26-1","04","79B","Donaumarina, Chrastekgasse - Kaiserebersdorf, Münnichplatz","3","0A295D","FFFFFF"
"23-7A-j26-1","04","7A","Meidling Hauptstraße - Reumannplatz","3","0A295D","FFFFFF"
"23-7A-j26-24","04","7A","Meidling Hauptstraße - Reumannplatz","3","0A295D","FFFFFF"
"23-7A-j26-31","04","7A","Meidling Hauptstraße - Reumannplatz","3","0A295D","FFFFFF"
"23-7B-j26-1","04","7B","Wienerberg City - Meidling","3","0A295D","FFFFFF"
"23-80A-j26-1","04","80A","Praterstern - Neu Marx","3","0A295D","FFFFFF"
"23-80A-j26-2","04","80A","Praterstern - Neu Marx","3","0A295D","FFFFFF"
"23-80A-j26-24","04","80A","Praterstern - Neu Marx","3","0A295D","FFFFFF"
"23-80A-j26-31","04","80A","Praterstern - Neu Marx","3","0A295D","FFFFFF"
"23-82A-j26-1","04","82A","Praterstern - Krieau","3","0A295D","FFFFFF"
"23-82A-j26-24","04","82A","Praterstern - Krieau","3","0A295D","FFFFFF"
"23-82A-j26-31","04","82A","Praterstern - Krieau","3","0A295D","FFFFFF"
"23-84A-j26-1","04","84A","Aspernstraße - Aspern Nord","3","0A295D","FFFFFF"
"23-84A-j26-24","04","84A","Aspernstraße - Seestadt","3","0A295D","FFFFFF"
"23-84A-j26-31","04","84A","Aspernstraße - Seestadt","3","0A295D","FFFFFF"
"23-85A-j26-1","04","85A","Hausfeldstraße - Breitenlee, Rautenweg","3","0A295D","FFFFFF"
"23-85A-j26-24","04","85A","Hausfeldstraße - Breitenlee, Rautenweg","3","0A295D","FFFFFF"
"23-85A-j26-31","04","85A","Hausfeldstraße - Breitenlee, Rautenweg","3","0A295D","FFFFFF"
"23-85A-j26-90","04","85A","Hausfeldstraße - Breitenlee, Rautenweg","3","0A295D","FFFFFF"
"23-86A-j26-1","04","86A","Stadlau - Breitenleer St./Arnikaweg","3","0A295D","FFFFFF"
"23-86A-j26-2","04","86A","Stadlau - Breitenleer St./Arnikaweg","3","0A295D","FFFFFF"
"23-86A-j26-24","04","86A","Stadlau - Breitenleer St./Arnikaweg","3","0A295D","FFFFFF"
"23-86A-j26-31","04","86A","Stadlau - Breitenleer St./Arnikaweg","3","0A295D","FFFFFF"
"23-87A-j26-1","04","87A","Stadlau - Hermann-Gebauer-Straße","3","0A295D","FFFFFF"
"23-87A-j26-2","04","87A","Stadlau - Hermann-Gebauer-Straße","3","0A295D","FFFFFF"
"23-87A-j26-24","04","87A","Stadlau - Hermann-Gebauer-Straße","3","0A295D","FFFFFF"
"23-87A-j26-31","04","87A","Stadlau - Hermann-Gebauer-Straße","3","0A295D","FFFFFF"
"23-88A-j26-1","04","88A","Seestadt - Eßling, Stadtgrenze","3","0A295D","FFFFFF"
"23-88B-j26-1","04","88B","Seestadt - Eßling, Wegmayersiedlung","3","0A295D","FFFFFF"
"23-88B-j26-24","04","88B","Seestadt - Eßling, Wegmayersiedlung","3","0A295D","FFFFFF"
"23-88B-j26-31","04","88B","Seestadt - Eßling, Wegmayersiedlung","3","0A295D","FFFFFF"
"23-89A-j26-1","04","89A","Aspern Nord - Invalidensiedlung","3","0A295D","FFFFFF"
"23-89A-j26-24","04","89A","Aspern Nord - Invalidensiedlung","3","0A295D","FFFFFF"
"23-89A-j26-31","04","89A","Aspern Nord - Invalidensiedlung","3","0A295D","FFFFFF"
"23-8A-j26-1","04","8A","Meidling - Küniglberg/ORF-Zentrum","3","0A295D","FFFFFF"
"23-8A-j26-24","04","8A","Meidling - Küniglberg/ORF-Zentrum","3","0A295D","FFFFFF"
"23-8A-j26-31","04","8A","Meidling - Küniglberg/ORF-Zentrum","3","0A295D","FFFFFF"
"23-92A-j26-1","04","92A","Kaisermühlen V.I.C. - Aspern, Zachgasse Winterfahrplan","3","0A295D","FFFFFF"
"23-92A-j26-24","04","92A","Kaisermühlen V.I.C. - Aspern, Zachgasse","3","0A295D","FFFFFF"
"23-92A-j26-31","04","92A","Kaisermühlen V.I.C. - Aspern, Zachgasse","3","0A295D","FFFFFF"
"23-92B-j26-1","04","92B","Kaisermühlen V.I.C. - Ölhafen","3","0A295D","FFFFFF"
"23-92B-j26-24","04","92B","Kaisermühlen V.I.C. - Ölhafen","3","0A295D","FFFFFF"
"23-92B-j26-31","04","92B","Kaisermühlen V.I.C. - Ölhafen","3","0A295D","FFFFFF"
"23-93A-j26-1","04","93A","Kagran - Aspernstraße","3","0A295D","FFFFFF"
"23-93A-j26-2","04","93A","Kagran - Aspernstraße","3","0A295D","FFFFFF"
"23-93A-j26-24","04","93A","Kagran - Aspernstraße","3","0A295D","FFFFFF"
"23-93A-j26-31","04","93A","Kagran - Aspernstraße","3","0A295D","FFFFFF"
"23-94A-j26-2","04","94A","Kagran - Stadlau","3","0A295D","FFFFFF"
"23-94A-j26-24","04","94A","Kagran - Stadlau","3","0A295D","FFFFFF"
"23-94A-j26-31","04","94A","Kagran - Stadlau","3","0A295D","FFFFFF"
"23-95A-j26-1","04","95A","Großer Biberhaufen - Aspern Nord","3","0A295D","FFFFFF"
"23-95A-j26-2","04","95A","Großer Biberhaufen - Aspern Nord","3","0A295D","FFFFFF"
"23-95A-j26-24","04","95A","Großer Biberhaufen - Aspern Nord","3","0A295D","FFFFFF"
"23-95A-j26-3","04","95A","Großer Biberhaufen - Aspern Nord","3","0A295D","FFFFFF"
"23-95A-j26-31","04","95A","Großer Biberhaufen - Aspern Nord","3","0A295D","FFFFFF"
"23-95B-j26-1","04","95B","Hirschstetten Ort - Hausfeldstraße","3","0A295D","FFFFFF"
"23-95B-j26-2","04","95B","Hirschstetten Ort - Hausfeldstraße","3","0A295D","FFFFFF"
"23-96A-j26-1","04","96A","Schillwasserweg - Erzherzog-Karl-Straße","3","0A295D","FFFFFF"
"23-97A-j26-1","04","97A","Aspernstraße - Breitenlee Schule","3","0A295D","FFFFFF"
"23-97A-j26-2","04","97A","Aspernstraße - Breitenlee Schule","3","0A295D","FFFFFF"
"23-97A-j26-24","04","97A","Aspernstraße - Breitenlee Schule","3","0A295D","FFFFFF"
"23-97A-j26-31","04","97A","Aspernstraße - Breitenlee Schule","3","0A295D","FFFFFF"
"23-98A-j26-1","04","98A","Hirschstetten Ort - Eßling, Schippanisiedlung","3","0A295D","FFFFFF"
"23-98A-j26-24","04","98A","Hirschstetten Ort - Eßling, Schippanisiedlung","3","0A295D","FFFFFF"
"23-98A-j26-3","04","98A","Hirschstetten Ort - Eßling, Schippanisiedlung","3","0A295D","FFFFFF"
"23-98A-j26-31","04","98A","Hirschstetten Ort - Eßling, Schippanisiedlung","3","0A295D","FFFFFF"
"23-99A-j26-1","04","99A","Aspern Nord - Eßling Schule","3","0A295D","FFFFFF"
"23-99A-j26-24","04","99A","Aspern Nord - Eßling Schule","3","0A295D","FFFFFF"
"23-99A-j26-31","04","99A","Aspern Nord - Eßling Schule","3","0A295D","FFFFFF"
"23-99B-j26-1","04","99B","Aspern Nord - Eßling Schule","3","0A295D","FFFFFF"
"23-99B-j26-24","04","99B","Seestadt - Eßling Schule","3","0A295D","FFFFFF"
"23-99B-j26-31","04","99B","Seestadt - Eßling Schule","3","0A295D","FFFFFF"
"23-9A-j26-1","04","9A","Meidling Hauptstraße - Bhf. Meidling","3","0A295D","FFFFFF"
"23-9A-j26-24","04","9A","Meidling Hauptstraße - Bhf. Meidling","3","0A295D","FFFFFF"
"23-9A-j26-31","04","9A","Meidling Hauptstraße - Bhf. Meidling","3","0A295D","FFFFFF"
"23-ZF-j26-1","04","ZF","Ringlinie Zentralfriedhof","3","0A295D","FFFFFF"
"24-N06-j26-1","04","N6","Westbahnhof - Enkplatz, Grillgasse","3","0A295D","FFFFFF"
"24-N06-j26-90","04","N6","Westbahnhof - Enkplatz, Grillgasse","3","0A295D","FFFFFF"
"24-N08-j26-1","04","N8","Handelskai - Alterlaa","3","0A295D","FFFFFF"
"24-N08-j26-2","04","N8","Handelskai - Alterlaa","3","0A295D","FFFFFF"
"24-N20-j26-1","04","N20","Kagraner Platz - Strebersdorf,Edmund-Hawranek-Platz","3","0A295D","FFFFFF"
"24-N20-j26-2","04","N20","Kagraner Platz - Strebersdorf,Edmund-Hawranek-Platz","3","0A295D","FFFFFF"
"24-N23-j26-1","04","N23","Kagraner Platz - Hausfeldstraße","3","0A295D","FFFFFF"
"24-N23-j26-2","04","N23","Kagraner Platz - Hausfeldstraße","3","0A295D","FFFFFF"
"24-N25-j26-1","04","N25","Schwedenplatz - Großfeldsiedlung","3","0A295D","FFFFFF"
"24-N29-j26-1","04","N29","Wittelsbachstraße - Floridsdorf","3","0A295D","FFFFFF"
"24-N29-j26-2","04","N29","Wittelsbachstraße - Floridsdorf","3","0A295D","FFFFFF"
"24-N31-j26-1","04","N31","Schwedenplatz - Stammersdorf","3","0A295D","FFFFFF"
"24-N35-j26-1","04","N35","Spittelau - Salmannsdorf","3","0A295D","FFFFFF"
"24-N38-j26-1","04","N38","Schottentor - Grinzing","3","0A295D","FFFFFF"
"24-N41-j26-1","04","N41","Schottentor - Pötzleinsdorf","3","0A295D","FFFFFF"
"24-N43-j26-1","04","N43","Schottentor - Neuwaldegg","3","0A295D","FFFFFF"
"24-N46-j26-1","04","N46","Oper/Karlsplatz - Otto-Wagner-Areal","3","0A295D","FFFFFF"
"24-N46-j26-2","04","N46","Oper/Karlsplatz - Otto-Wagner-Areal Baustellenfahrplan gültig von 10.03. bis vrsl. Juli 2026","3","0A295D","FFFFFF"
"24-N49-j26-1","04","N49","Oper/Karlsplatz - Hütteldorf, Bujattigasse","3","0A295D","FFFFFF"
"24-N49-j26-2","04","N49","Oper/Karlsplatz - Hütteldorf, Bujattigasse","3","0A295D","FFFFFF"
"24-N60-j26-1","04","N60","Oper/Karlsplatz - Rodaun","3","0A295D","FFFFFF"
"24-N62-j26-1","04","N62","Oper/Karlsplatz - Speising, Hermesstraße","3","0A295D","FFFFFF"
"24-N65-j26-1","04","N65","Reumannplatz - Liesing","3","0A295D","FFFFFF"
"24-N65-j26-2","04","N65","Reumannplatz - Liesing","3","0A295D","FFFFFF"
"24-N65-j26-3","04","N65","Reumannplatz - Liesing","3","0A295D","FFFFFF"
"24-N66-j26-1","04","N66","Oper/Karlsplatz - Liesing","3","0A295D","FFFFFF"
"24-N66-j26-2","04","N66","Oper/Karlsplatz - Liesing","3","0A295D","FFFFFF"
"24-N67-j26-1","04","N67","Quellenplatz - Inzersdorf, Großmarkt","3","0A295D","FFFFFF"
"24-N71-j26-1","04","N71","Oper/Karlsplatz - Kaiserebersdorf, Zinnergasse","3","0A295D","FFFFFF"
"24-N71-j26-2","04","N71","Oper/Karlsplatz - Kaiserebersdorf, Zinnergasse","3","0A295D","FFFFFF"
"24-N71-j26-90","04","N71","Oper/Karlsplatz - Kaiserebersdorf, Zinnergasse","3","0A295D","FFFFFF"
"24-N75-j26-1","04","N75","Oper/Karlsplatz - Gasometer","3","0A295D","FFFFFF"
"25-25B-j26-1","04","25B","Süßenbrunner Platz - Gerasdorf Postamt","3","",""
"25-25B-j26-24","04","25B","Süßenbrunner Platz - Gerasdorf Postamt","3","",""
"25-25B-j26-31","04","25B","Süßenbrunner Platz - Gerasdorf Postamt","3","",""
"25-41A-j26-1","04","41A","Pötzleinsdorf - Neustifter Friedhof 3.Tor","3","",""
"25-41A-j26-24","04","41A","Pötzleinsdorf - Neustifter Friedhof 3.Tor","3","",""
"25-41A-j26-31","04","41A","Pötzleinsdorf - Neustifter Friedhof 3.Tor","3","",""
"25-44B-j26-1","04","44B","Dornbach - Predigtstuhl","3","",""
"25-44B-j26-24","04","44B","Dornbach - Predigtstuhl","3","",""
"25-44B-j26-31","04","44B","Dornbach - Predigtstuhl","3","",""
"25-49B-j26-1","04","49B","49B","3","",""
"25-86A-j26-1","04","86A","Stadlau - Breitenlee, Arnikaweg","3","",""
"25-86A-j26-24","04","86A","Stadlau - Breitenlee, Arnikaweg","3","",""
"25-86A-j26-31","04","86A","Breitenlee, Arnikaweg - Stadlau","3","",""
"25-89A-j26-1","04","89A","Aspern Nord - Invalidensiedlung","3","",""
"25-N17-j26-1","04","N17","Himberger Straße - Unterlaa","3","",""
"25-N24-F-j26-1","04","N24","Neueßling - Kagraner Platz","3","",""
"25-N24-W-j26-1","04","N24","Kagraner Platz - Am Heidjöchl","3","",""
"25-N24-W-j26-2","04","N24","Kagraner Platz - Am Heidjöchl","3","",""
"25-N30-j26-1","04","N30","Floridsdorf - Neu Leopoldau","3","",""
"25-N35-j26-1","04","N35","Nußdorfer Straße - Salmannsdorf","3","",""
"25-N36-j26-1","04","N36","Nußdorfer Straße - Nußdorf","3","",""
"25-N54-j26-1","04","N54","Westbahnhof - Ober St. Veit","3","",""
"25-N54-j26-2","04","N54","Westbahnhof - Ober St. Veit","3","",""
"25-N61-j26-1","04","N61","Liesing - Kalksburg, Lodererweg","3","",""
"25-N64-j26-1","04","N64","Alterlaa - Siebenhirten","3","",""
"25-N68-j26-1","04","N68","Quellenplatz - Oberlaa","3","",""
"25-N81-j26-1","04","N81","Praterstern - Praterbrücke","3","",""
"25-N84-j26-1","04","N84","Siegesplatz - Aspern Nord","3","",""
"25-N84-j26-2","04","N84","Siegesplatz - Aspern Nord","3","",""
"25-N90-j26-1","04","N90","Erzherzog-Karl-Straße - Kaisermühlen-VIC","3","",""
"25-N91-j26-1","04","N91","Siegesplatz - Donaustadtbrücke","3","",""
